Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,66216,410531163,.01612935
4DS MEMORY LIMITED ORDINARY,4DS,1052878,1763434918,.05970609
5EADVANCED CDI 10:1,5EA,69690,333511100,.02089586
29METALSLIMITED ORDINARY,29M,31915756,701862508,4.54729461
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2206491,893657633,.24690563
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,354385,1314102962,.02696783
ACCENT GROUP LTD ORDINARY,AX1,25103116,565998979,4.43518751
ACROW LIMITED ORDINARY,ACF,30389,301396067,.01008275
ACTINOGEN MEDICAL ORDINARY,ACW,186,2712501407,.00000686
ADAIRS LIMITED ORDINARY,ADH,2779759,174682776,1.59131831
ADORE BEAUTY ORDINARY,ABY,333964,93957928,.35543994
ADRIATIC METALS CDI 1:1,ADT,19092067,279924969,6.82042301
ADVANCED HEALTH ORDINARY,AHI,20052,247099678,.00811494
AERIS RESOURCES LTD ORDINARY,AIS,13997584,967525540,1.44674052
AGL ENERGY LIMITED. ORDINARY,AGL,20002777,672747233,2.97329755
AINSWORTH GAME TECH. ORDINARY,AGI,210665,336793929,.06255012
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,3386809,3368464315,.1005446
AIRTASKER LIMITED ORDINARY,ART,14516,453260344,.00320257
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,433208,57252132,.75666702
ALKANE RESOURCES LTD ORDINARY,ALK,7816662,604579770,1.2929083
ALLIANCE AVIATION ORDINARY,AQZ,3027,160734697,.00188323
ALLIGATOR ENERGY ORDINARY,AGE,19465085,3873599345,.50250641
ALPHA HPA LTD ORDINARY,A4N,23619303,1134580693,2.08176493
ALS LTD ORDINARY,ALQ,3996052,484572851,.82465454
ALTECH BATT LTD ORDINARY,ATC,745677,1882539236,.03961017
ALTERITY THERAP LTD ORDINARY,ATH,1628842,5320336118,.0306154
AMA GROUP LIMITED ORDINARY,AMA,24568722,4782595517,.51371106
AMAERO INTERNATIONAL ORDINARY,3DA,4495972,543310415,.82751441
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,8570128,608636076,1.40808742
AMERICAN RARE EARTHS ORDINARY,ARR,477984,494423299,.09667506
AMERICANWESTMETALS ORDINARY,AW1,276382,518186969,.05333635
AMOTIV ORDINARY,AOV,2709884,140894696,1.92333997
AMP LIMITED ORDINARY,AMP,43075890,2580146242,1.66951351
AMPOL LIMITED ORDINARY,ALD,6479018,238302099,2.7188254
ANAX METALS LTD ORDINARY,ANX,6001,694602854,.00086395
ANSELL LIMITED ORDINARY,ANN,1919488,145943984,1.31522242
ANSON RESOURCES LTD ORDINARY,ASN,12053696,1292128206,.93285604
ANTEOTECH LTD ORDINARY,ADO,420,2489770015,.00001687
ANTIPA MINERALS LTD ORDINARY,AZY,564245,4768699428,.01183226
ANZ GROUP HOLDINGS ORDINARY,ANZ,16423323,2990225230,.54923364
APA GROUP UNITS STAPLED,APA,37351981,1283352928,2.91049953
APM HUMAN SERVICES ORDINARY,APM,5992134,917181946,.6533201
APPEN LIMITED ORDINARY,APX,7098443,223093989,3.18181724
ARAFURA RARE EARTHS ORDINARY,ARU,101369393,2464328691,4.11346885
ARB CORPORATION. ORDINARY,ARB,2744414,82332195,3.33334244
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,9222677,349546393,2.63847008
ARCHER MATERIALS ORDINARY,AXE,96729,254847013,.03795571
ARENA REIT. FPO/UNITS STAPLED,ARF,864656,395444628,.21865413
ARGO INVESTMENTS ORDINARY,ARG,12551,764097326,.00164259
ARGOSY MINERALS LTD ORDINARY,AGY,14501579,1455920934,.99604166
ARISTOCRAT LEISURE ORDINARY,ALL,3698648,630432054,.58668464
ARIZONA LITHIUM LTD ORDINARY,AZL,3167799,4473814528,.07080756
ARN MEDIA LIMITED ORDINARY,A1N,3228374,313050373,1.03126343
AROA BIOSURGERY ORDINARY,ARX,602216,344900256,.17460584
ARTICORE GROUP LTD ORDINARY,ATG,504910,281865671,.17913143
ASARA RESOURCES LTD ORDINARY,AS1,11239,882175350,.00127401
ASKARIMETALSLIMITED ORDINARY,AS2,1510,98070146,.00153971
ASPEN GROUP FPO/UNITS STAPLED,APZ,13486,200210988,.00673589
ASTON MINERALS LTD ORDINARY,ASO,507128,1295064269,.03915852
ASTRAL RESOURCES NL ORDINARY,AAR,273457,935197536,.02924056
ASX LIMITED ORDINARY,ASX,4158673,193887876,2.14488553
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,19576951,1450833707,1.34935871
ATOMOS ORDINARY,AMS,1912856,1214959808,.15744192
AU CLINICAL LABS ORDINARY,ACL,1774798,201834015,.87933543
AUB GROUP LTD ORDINARY,AUB,2169040,116587434,1.86044064
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,11737130,1480233741,.7929241
AUDINATEGROUPLTD ORDINARY,AD8,3571870,83342014,4.28579756
AURA ENERGY ORDINARY,AEE,3619105,826462427,.43790315
AURELIA METALS LTD ORDINARY,AMI,3449668,1691564582,.20393357
AURIZON HOLDINGS LTD ORDINARY,AZJ,23221365,1840703982,1.26154804
AUSGOLD LIMITED ORDINARY,AUC,34516,356281468,.00968785
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,199440,392000000,.05087755
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,100000,394000000,.02538071
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,52670,418000000,.01260048
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,8010,395000000,.00202785
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,23830,394000000,.00604822
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,25990,199000000,.0130603
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,26190,379000000,.00691029
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,60110,142000000,.04233099
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,69120,103000000,.0671068
AUSGOV TREASURY BOND TB 3.50% 12-34 6M,GSBW34,31560,208000000,.01517308
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,42160,225000000,.01873778
AUSSIE BROADBAND ORDINARY,ABB,5821755,295642342,1.9691885
AUSSTRATMATERIALS ORDINARY,ASM,3351867,181319636,1.8485957
AUST FINANCE GRP ORDINARY,AFG,1764057,270769045,.65149877
AUST VANADIUM LTD ORDINARY,AVL,1739907,8632524744,.02015525
AUST VINTAGE LTD ORDINARY,AVG,115851,329462923,.03516359
AUSTAL LIMITED ORDINARY,ASB,1629490,362489162,.44952792
AUSTRALIAN AGRICULT. ORDINARY,AAC,1152585,602766747,.19121576
AUSTRALIAN ETHICAL ORDINARY,AEF,1389555,112782052,1.23207104
AUSTRALIAN MINES LTD ORDINARY,AUZ,287011,1398512124,.0205226
AUSTRARE ORDINARY,AR3,115632,157963745,.07320161
AUTOSPORTS GRP LTD. ORDINARY,ASG,56279,201000000,.0279995
AVITA MEDICAL CDI 5:1,AVH,166584,70422040,.23655094
BABY BUNTING GRP LTD ORDINARY,BBN,2350990,134906489,1.74268118
BANK OF QUEENSLAND. ORDINARY,BOQ,32498948,661469455,4.91314418
BANNERMAN ENERGY LTD ORDINARY,BMN,1809961,178604511,1.01339042
BAPCOR LIMITED ORDINARY,BAP,11769404,339412500,3.46758119
BCI MINERALS LTD ORDINARY,BCI,54473,2884590098,.00188841
BEACH ENERGY LIMITED ORDINARY,BPT,39989231,2281333656,1.75288831
BEACON LIGHTING GRP ORDINARY,BLX,1141577,226836751,.50325928
BEGA CHEESE LTD ORDINARY,BGA,2744307,304775519,.90043551
BELL FINANCIAL GROUP ORDINARY,BFG,1239,320743948,.00038629
BELLEVUE GOLD LTD ORDINARY,BGL,74567839,1279998987,5.82561703
BENDIGO AND ADELAIDE ORDINARY,BEN,15405631,567966974,2.71241669
BERKELEY ENERGIA LTD ORDINARY,BKY,700000,445796715,.15702224
BESRAGOLDINC CDI 1:1,BEZ,325,415488951,.00007822
BETA DIV ALL GRO ETF ETF UNITS,DHHF,1350,13405246,.01007068
BETASHARES ASX RES ETF UNITS,QRE,7980,32002888,.02493525
BETMAKERS TECH GROUP ORDINARY,BET,34165553,965114394,3.54005217
BHP GROUP LIMITED ORDINARY,BHP,22226334,5073901188,.43805216
BIGTINCAN HLDGS LTD ORDINARY,BTH,3228110,821675934,.392869
BISALLOY STEEL ORDINARY,BIS,2399,47903601,.00500797
BLACK CAT SYNDICATE ORDINARY,BC8,637149,443569677,.14364124
BLACKSTONE LTD ORDINARY,BSX,1307286,527936917,.24762163
BLOCK CDI 1:1 NYSE,SQ2,721408,45722191,1.57780715
BLUESCOPE STEEL LTD ORDINARY,BSL,14110429,439124849,3.21330688
BOAB METALS LTD ORDINARY,BML,1,233395106,.00000043
BOSS ENERGY LTD ORDINARY,BOE,42556073,409688058,10.38743311
BOTANIX PHARMA LTD ORDINARY,BOT,34962,1814037788,.0019273
BOWEN COAL LIMITED ORDINARY,BCB,6382401,2849179123,.22400842
BRAINCHIP LTD ORDINARY,BRN,45617895,1962467976,2.32451666
BRAMBLES LIMITED ORDINARY,BXB,9312387,1392731609,.66864189
BRAVURA SOLUTION LTD ORDINARY,BVS,4106181,448354002,.91583458
BRAZILIAN RARE EARTH ORDINARY,BRE,158523,93401881,.16972142
BREVILLE GROUP LTD ORDINARY,BRG,5219965,143937823,3.62654158
BRICKWORKS LIMITED ORDINARY,BKW,1423480,152550751,.93311897
BUBS AUST LTD ORDINARY,BUB,2797841,893130038,.31326245
BURGUNDY D MINES LTD ORDINARY,BDM,9144,1421332274,.00064334
BWP TRUST ORDINARY UNITS,BWP,3776142,713511241,.52923371
CADOUX LIMITED ORDINARY,CCM,54732,370917589,.01475584
CALIX LIMITED ORDINARY,CXL,9591512,181606255,5.28148769
CAPRICORN METALS ORDINARY,CMM,4531520,377528031,1.20031352
CAPSTONECORP CDI1:1FOREXEMPT TSX,CSC,1694527,122095158,1.38787404
CAR GROUP LIMITED ORDINARY,CAR,2989483,377499166,.79191778
CARAVEL MINERALS LTD ORDINARY,CVV,494,524279799,.00009422
CARDNO LIMITED ORDINARY,CDD,3,39060663,.00000768
CARINDALE PROPERTY UNIT,CDP,30,80968135,.00003705
CARNABY RESOURCE LTD ORDINARY,CNB,119460,171937246,.06947884
