Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,65613,410531163,.01598247
4DS MEMORY LIMITED ORDINARY,4DS,1074258,1763434918,.06091849
5EADVANCED CDI 10:1,5EA,69690,333511100,.02089586
29METALSLIMITED ORDINARY,29M,29991237,701862508,4.2730929
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2911095,893657633,.32575059
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,791804,1314102962,.06025433
ACCENT GROUP LTD ORDINARY,AX1,25853135,565998979,4.56769994
ACROW LIMITED ORDINARY,ACF,32766,301396067,.01087141
ACTINOGEN MEDICAL ORDINARY,ACW,186,2945001421,.00000632
ADAIRS LIMITED ORDINARY,ADH,2654556,174682776,1.51964381
ADORE BEAUTY ORDINARY,ABY,325969,93957928,.34693081
ADRIATIC METALS CDI 1:1,ADT,19370441,279924969,6.91986895
ADVANCED HEALTH ORDINARY,AHI,20052,247099678,.00811494
AERIS RESOURCES LTD ORDINARY,AIS,13461447,967525540,1.3913273
AGL ENERGY LIMITED. ORDINARY,AGL,21465816,672747233,3.19076987
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,28043,208814047,.01342965
AIC MINES LTD ORDINARY,A1M,21882,575682640,.00380105
AINSWORTH GAME TECH. ORDINARY,AGI,208486,336793929,.06190313
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,3454698,3368464315,.10256003
AIRTASKER LIMITED ORDINARY,ART,14516,453260344,.00320257
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,543243,57252132,.94886073
ALKANE RESOURCES LTD ORDINARY,ALK,7515053,604579770,1.24302092
ALLIANCE AVIATION ORDINARY,AQZ,3079,160751712,.00191538
ALLIGATOR ENERGY ORDINARY,AGE,21928875,3873599345,.56611108
ALPHA HPA LTD ORDINARY,A4N,24622152,1134580693,2.17015433
ALS LTD ORDINARY,ALQ,6346446,484572851,1.30969904
ALTECH BATT LTD ORDINARY,ATC,575350,1883890588,.03054052
ALTERITY THERAP LTD ORDINARY,ATH,1628842,5320336118,.0306154
AMA GROUP LIMITED ORDINARY,AMA,25579032,4782595517,.53483578
AMAERO INTERNATIONAL ORDINARY,3DA,136850,599596067,.0228237
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,7330405,608636076,1.2043987
AMERICAN RARE EARTHS ORDINARY,ARR,210674,494423299,.04261005
AMERICANWESTMETALS ORDINARY,AW1,678573,518186969,.13095138
AMOTIV ORDINARY,AOV,2428395,140894696,1.72355317
AMP LIMITED ORDINARY,AMP,40898886,2580146242,1.58513829
AMPOL LIMITED ORDINARY,ALD,7189460,238302099,3.01695202
ANSELL LIMITED ORDINARY,ANN,2386169,145943984,1.63498963
ANSON RESOURCES LTD ORDINARY,ASN,23562537,1292128206,1.82354482
ANTEOTECH LTD ORDINARY,ADO,420,2489770015,.00001687
ANTERIS TECHNOLOGIES ORDINARY,AVR,837,21139816,.00395935
ANTIPA MINERALS LTD ORDINARY,AZY,2500000,4768699428,.0524252
ANZ GROUP HOLDINGS ORDINARY,ANZ,15209971,2983072730,.50987597
APA GROUP UNITS STAPLED,APA,36951952,1294951714,2.85353899
APM HUMAN SERVICES ORDINARY,APM,5840508,917181946,.63678837
APPEN LIMITED ORDINARY,APX,6133539,223093989,2.74930715
ARAFURA RARE EARTHS ORDINARY,ARU,96702400,2464328691,3.92408693
ARB CORPORATION. ORDINARY,ARB,2851948,82332195,3.46395235
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,8824329,349546393,2.52450867
ARENA REIT. FPO/UNITS STAPLED,ARF,2001193,395923210,.50544978
ARGO INVESTMENTS ORDINARY,ARG,12499,764097326,.00163579
ARGOSY MINERALS LTD ORDINARY,AGY,8454658,1455920934,.58070859
ARISTOCRAT LEISURE ORDINARY,ALL,2434651,629576199,.38671268
ARIZONA LITHIUM LTD ORDINARY,AZL,2966920,4473814528,.06631746
ARN MEDIA LIMITED ORDINARY,A1N,3250932,313050373,1.03846929
AROA BIOSURGERY ORDINARY,ARX,602216,344900256,.17460584
ARTICORE GROUP LTD ORDINARY,ATG,510167,286865671,.17784177
ASKARIMETALSLIMITED ORDINARY,AS2,1510,98070146,.00153971
ASTON MINERALS LTD ORDINARY,ASO,507128,1295064269,.03915852
ASTRAL RESOURCES NL ORDINARY,AAR,2067135,935197536,.22103726
ASX LIMITED ORDINARY,ASX,3988204,193887876,2.0569641
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,16419231,1450833707,1.13171006
ATOMOS ORDINARY,AMS,1889499,1214959808,.15551947
AU CLINICAL LABS ORDINARY,ACL,1803796,201834015,.89370268
AUB GROUP LTD ORDINARY,AUB,3421877,116587434,2.93503072
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,5812379,1652895611,.35164828
AUDINATEGROUPLTD ORDINARY,AD8,3570471,83342014,4.28411893
AURA ENERGY ORDINARY,AEE,3605783,826462427,.43629122
AURELIA METALS LTD ORDINARY,AMI,3259038,1691564582,.19266412
AURIZON HOLDINGS LTD ORDINARY,AZJ,22749683,1840703982,1.23592295
AUSGOLD LIMITED ORDINARY,AUC,29459,356281468,.00826846
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,199440,392000000,.05087755
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,96890,394000000,.02459137
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,52670,418000000,.01260048
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,15650,395000000,.00396203
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,5650,394000000,.00143401
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,25990,199000000,.0130603
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,26190,379000000,.00691029
AUSGOV TREASURY BOND TB 2.75% 11-27 6M,GSBU27,3200,339000000,.00094395
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,60360,142000000,.04250704
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,69120,103000000,.0671068
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,53170,235000000,.02262553
AUSSIE BROADBAND ORDINARY,ABB,6095017,295721047,2.06106974
AUSSTRATMATERIALS ORDINARY,ASM,2173236,181319636,1.19856627
AUST FINANCE GRP ORDINARY,AFG,1826290,270769045,.67448257
AUST VANADIUM LTD ORDINARY,AVL,1739907,8632524744,.02015525
