Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,774627,294491837,.26303853
4DS MEMORY LIMITED ORDINARY,4DS,758113,1479765442,.05123197
5EADVANCED CDI 10:1,5EA,703611,280272940,.25104493
29METALSLIMITED ORDINARY,29M,21692494,481356099,4.50653768
88 ENERGY LTD ORDINARY,88E,9559696,20107868225,.04754207
92ENERGY ORDINARY,92E,684193,86648696,.78961719
A-CAP ENERGY LTD ORDINARY,ACB,782588,1232435086,.06349933
ABACUS PROPERTY GRP. FPO/UNITS STAPLED,ABP,2476561,893657633,.27712637
ACCENT GROUP LTD ORDINARY,AX1,2156954,552459958,.39042721
ACTINOGEN MEDICAL ORDINARY,ACW,1378163,1806252150,.07629959
ADAIRS LIMITED ORDINARY,ADH,2740878,172146192,1.59218044
ADBRI LIMITED ORDINARY,ABC,17662812,652627555,2.7064153
ADORE BEAUTY ORDINARY,ABY,1078878,94124497,1.14622445
ADRIATIC METALS CDI 1:1,ADT,300382,218823657,.13727126
ADVANCED HEALTH ORDINARY,AHI,34608,196053969,.01765228
AERIS RESOURCES LTD ORDINARY,AIS,2212600,690945595,.32022782
AGL ENERGY LIMITED. ORDINARY,AGL,11661326,672747233,1.73338892
AIC MINES LTD ORDINARY,A1M,90636,451809925,.02006065
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,611097,3368464315,.01814171
AIRTASKER LIMITED ORDINARY,ART,146039,449561794,.03248474
ALCIDION GROUP LTD ORDINARY,ALC,1558004,1268069053,.12286429
ALKANE RESOURCES LTD ORDINARY,ALK,45266,598792592,.00755955
ALLIANCE AVIATION ORDINARY,AQZ,9032,160734697,.0056192
ALLIGATOR ENERGY ORDINARY,AGE,35672230,3303266652,1.07990767
ALLKEM LIMITED ORDINARY,AKE,5298982,637658086,.83100679
ALPHA HPA LTD ORDINARY,A4N,1891513,857731079,.22052518
ALS LTD ORDINARY,ALQ,1917597,484167684,.39606051
ALTERITY THERAP LTD ORDINARY,ATH,130639,2416418418,.00540631
ALTIUM LIMITED ORDINARY,ALU,659293,131647099,.50080329
ALUMINA LIMITED ORDINARY,AWC,141655837,2901681417,4.88185354
AMA GROUP LIMITED ORDINARY,AMA,65014578,1073070217,6.05874406
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,11848263,652071925,1.81701781
AMP LIMITED ORDINARY,AMP,30886618,3043140026,1.01495882
AMPOL LIMITED ORDINARY,ALD,1645283,238302099,.69041901
ANDROMEDA METALS LTD ORDINARY,ADN,2611572,3110008432,.08397315
ANSELL LIMITED ORDINARY,ANN,4653048,127168118,3.65897371
ANSON RESOURCES LTD ORDINARY,ASN,7694328,1179339932,.65242665
ANTEOTECH LTD ORDINARY,ADO,868403,1989969043,.04363902
ANTIPA MINERALS LTD ORDINARY,AZY,3102415,3593040870,.08634511
ANZ GROUP HOLDINGS ORDINARY,ANZ,12965848,3003366782,.43171044
APA GROUP UNITS STAPLED,APA,5082169,1179893848,.43073104
APM HUMAN SERVICES ORDINARY,APM,12003643,917181946,1.30875265
APPEN LIMITED ORDINARY,APX,2669507,123446356,2.16248344
ARAFURA RARE EARTHS ORDINARY,ARU,1102074,2111711824,.05218866
ARB CORPORATION. ORDINARY,ARB,4243853,81971722,5.17721587
ARCHER MATERIALS ORDINARY,AXE,537947,248967207,.21607143
ARCHTIS LIMITED ORDINARY,AR9,125,283956100,.00004402
ARDENTLEISUREGRPLTD ORDINARY,ALG,2706953,479706016,.56429415
ARENA REIT. FPO/UNITS STAPLED,ARF,3165781,349652027,.90540902
ARGOSY MINERALS LTD ORDINARY,AGY,23776497,1404407498,1.69299132
ARISTOCRAT LEISURE ORDINARY,ALL,1378577,655761726,.21022529
ARIZONA LITHIUM LTD ORDINARY,AZL,5864640,2442504639,.24010763
ASKARIMETALSLIMITED ORDINARY,AS2,4675,49497529,.00944492
ASTON MINERALS LTD ORDINARY,ASO,745678,1113530934,.06696518
ASX LIMITED ORDINARY,ASX,3137308,193595162,1.62055083
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,11569088,1450833707,.79740965
ATOMOS ORDINARY,AMS,3924336,401821079,.97663766
AU CLINICAL LABS ORDINARY,ACL,9151546,201834015,4.5341941
AUB GROUP LTD ORDINARY,AUB,258166,101530518,.25427429
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,1523882,1472551137,.10348585
AUDINATEGROUPLTD ORDINARY,AD8,966490,77451919,1.24785804
AUDIO PIXELS LTD ORDINARY,AKP,129,29044742,.00044414
AURA ENERGY ORDINARY,AEE,2923351,516451508,.56604559
AURELIA METALS LTD ORDINARY,AMI,65457778,1237437216,5.28978579
AURIZON HOLDINGS LTD ORDINARY,AZJ,23223627,1840703982,1.26167093
AUSSIE BROADBAND ORDINARY,ABB,10748955,237665276,4.52272843
AUSSTRATMATERIALS ORDINARY,ASM,5792587,166705227,3.47474828
AUST FINANCE GRP ORDINARY,AFG,1928391,270258312,.71353624
AUST VANADIUM LTD ORDINARY,AVL,6438974,4363625217,.1475602
AUSTAL LIMITED ORDINARY,ASB,1907278,362441875,.52623003
AUSTRALIAN AGRICULT. ORDINARY,AAC,3196522,602766747,.53030829
AUSTRALIAN ETHICAL ORDINARY,AEF,173600,112782052,.1539252
AUSTRALRESOURCES ORDINARY,AR1,14668,323659537,.00453192
AUSTRARE ORDINARY,AR3,494926,95201552,.51987178
AUTECO MINERALS ORDINARY,AUT,6593179,2252836300,.29266126
AUTOSPORTS GRP LTD. ORDINARY,ASG,574,201000000,.00028557
AVA RISK GROUP LTD ORDINARY,AVA,79316,255414634,.03105382
AVITA MEDICAL CDI 5:1,AVH,458439,73023085,.6278001
AVZ MINERALS LTD ORDINARY,AVZ,138377501,3528729748,3.92145364
AZURE MINERALS ORDINARY,AZS,1178513,328609601,.3586362
BABY BUNTING GRP LTD ORDINARY,BBN,2405172,134906489,1.78284382
BANK OF QUEENSLAND. ORDINARY,BOQ,30556374,652485010,4.68307678
BANNERMAN ENERGY LTD ORDINARY,BMN,1937213,150465950,1.287476
BAPCOR LIMITED ORDINARY,BAP,5757150,339412500,1.69621036
BASE RES LIMITED ORDINARY,BSE,7,1178011850,.00000059
BCI MINERALS LTD ORDINARY,BCI,29008,1211480407,.00239443
BEACH ENERGY LIMITED ORDINARY,BPT,20361557,2281333656,.89252867
BEACON LIGHTING GRP ORDINARY,BLX,53641,223321406,.02401964
BEGA CHEESE LTD ORDINARY,BGA,6591640,303898577,2.16902628
BELL FINANCIAL GROUP ORDINARY,BFG,71792,320743948,.02238296
BELLEVUE GOLD LTD ORDINARY,BGL,22244245,1129124772,1.97004313
BENDIGO AND ADELAIDE ORDINARY,BEN,17369868,567487893,3.06083499
BERKELEY ENERGIA LTD ORDINARY,BKY,1068820,445796715,.23975502
BEST & LESS ORDINARY,BST,1168342,125366930,.93193795
BETA WA AUS BOND ETF UNITS,BNDS,5334,11307316,.047173
BETAGLOBALROYALTIES ETF UNITS,ROYL,2075,300000,.69166667
BETASHARESCASHETF ETF UNITS,AAA,690,53779290,.00128302
BETMAKERS TECH GROUP ORDINARY,BET,109011816,942052401,11.57173591
BHP GROUP LIMITED ORDINARY,BHP,10486700,5065820556,.20700891
BIGTINCAN HLDGS LTD ORDINARY,BTH,2853411,607253090,.46988826
BIOTRON LIMITED ORDINARY,BIT,1446382,901944408,.16036266
BLACK ROCK MINING ORDINARY,BKT,2370562,982644034,.24124321
BLACKMORES LIMITED ORDINARY,BKL,349065,19448507,1.79481644
BLACKSTONE LTD ORDINARY,BSX,2412037,473385141,.50952951
BLOCK CDI 1:1 NYSE,SQ2,235577,31186226,.75538797
BLUEBET HOLDINGS LTD ORDINARY,BBT,22159,200201228,.01106836
BLUESCOPE STEEL LTD ORDINARY,BSL,2894229,463990854,.62376855
BLUGLASS LIMITED ORDINARY,BLG,931898,1339551696,.0695679
BOOKTOPIA GROUP ORDINARY,BKG,1726,137359299,.00125656
BORAL LIMITED. ORDINARY,BLD,48485288,1103088419,4.39541266
BOSS ENERGY LTD ORDINARY,BOE,11198772,352578862,3.176246
BOWEN COAL LIMITED ORDINARY,BCB,4416852,1840677846,.23995791
BRAINCHIP LTD ORDINARY,BRN,105636612,1767058145,5.97810617
BRAMBLES LIMITED ORDINARY,BXB,3543632,1388769022,.25516353
BRAVURA SOLUTION LTD ORDINARY,BVS,3509006,248354002,1.41290495
BREAKER RES NL ORDINARY,BRB,430918,326656265,.13191787
BREVILLE GROUP LTD ORDINARY,BRG,8852390,142781365,6.19996174
BRICKWORKS LIMITED ORDINARY,BKW,432069,152244695,.28379905
BROOKSIDE ENERGY LTD ORDINARY,BRK,12611,5014545627,.00025149
BUBS AUST LTD ORDINARY,BUB,15061783,751357408,2.00460964
BULLETIN RES LTD ORDINARY,BNR,192367,293591100,.06552208
BURU ENERGY ORDINARY,BRU,155083,596043085,.02601876
BWP TRUST ORDINARY UNITS,BWP,16861102,642383803,2.62477072
BWX LIMITED ORDINARY,BWX,3766938,199987502,1.88358671
CALIDUS RESOURCES ORDINARY,CAI,4871,439550840,.00110818
CALIX LIMITED ORDINARY,CXL,4665028,180974434,2.57772764
CAMPLIFYHOLDINGS ORDINARY,CHL,53515,57673004,.09279038
CAPRICORN METALS ORDINARY,CMM,9312244,375758175,2.47825453
CARAVEL MINERALS LTD ORDINARY,CVV,301207,479184373,.06285827
CARBON REVOLUTION ORDINARY,CBR,811120,210325586,.3856497
CARDNO LIMITED ORDINARY,CDD,1,39060663,.00000256
CARNABY RESOURCE LTD ORDINARY,CNB,107956,145460894,.07421651
CARNARVON ENERGY LTD ORDINARY,CVN,22642132,1800186904,1.25776562
CARSALES.COM LTD. ORDINARY,CAR,1777855,351330637,.50603472
CASTILE RESOURCES ORDINARY,CST,180,241902427,.00007441
CATAPULT GRP INT LTD ORDINARY,CAT,123806,244057884,.05072813
CEDAR WOODS PROP. ORDINARY,CWP,7965,82209937,.00968861
CENTAURUS METALS LTD ORDINARY,CTM,107434,427106273,.02515393
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,8486764,799796794,1.06111503
CENTURIA I REIT ORDINARY UNITS,CIP,26977580,634930635,4.24890193
CENTURIA OFFICE REIT ORDINARY UNITS,COF,844285,597336931,.1413415
CETTIRE ORDINARY,CTT,534374,381238220,.140168
CHALICE MINING LTD ORDINARY,CHN,15729522,376447194,4.17841393
CHALLENGER GOLD LTD ORDINARY,CEL,1540496,1045815039,.147301
CHALLENGER LIMITED ORDINARY,CGF,3997228,683918218,.58445994
CHAMPION IRON LTD ORDINARY,CIA,14305150,517193126,2.76592037
CHARGER METALS ORDINARY,CHR,84142,43714368,.19248134
CHARTER HALL GROUP STAPLED US PROHIBIT.,CHC,7323972,472997199,1.54841763
CHARTER HALL RETAIL UNITS,CQR,1788102,581229609,.30764124
CHARTER HALL SOC IN UNITS,CQE,2225937,367792223,.6052159
CHIMERIC THERAPEUTIC ORDINARY,CHM,54116,437094375,.01238085
CHORUS LIMITED ORD FOR.EXEMPT NZX,CNU,316993,443651051,.07145097
CHTR H LWR UNITS STAPLED,CLW,15264855,722955466,2.11145163
CITY CHIC COLLECTIVE ORDINARY,CCX,13044534,231920086,5.62458139
CLARITY PHARMA ORDINARY,CU6,750,182256094,.00041151
CLEAN SEAS LTD ORDINARY,CSS,186073,165489512,.11243794
CLEAN TEQ WATER ORDINARY,CNQ,560898,57710298,.97192012
CLEANAWAY WASTE LTD ORDINARY,CWY,35125446,2226000120,1.57796245
CLEARVIEW WEALTH LTD ORDINARY,CVW,45874,661038648,.00693969
CLINUVEL PHARMACEUT. ORDINARY,CUV,2943806,49410338,5.95787465
CLOVER CORPORATION ORDINARY,CLV,10,166999341,.00000599
COBALT BLUE LTD ORDINARY,COB,707365,370057530,.19115001
COBRAM ESTATE OLIVES ORDINARY,CBO,4234,415773189,.00101834
COCHLEAR LIMITED ORDINARY,COH,772442,65781532,1.17425359
CODAN LIMITED ORDINARY,CDA,1139283,181168094,.62885411
COGSTATE LTD ORDINARY,CGS,41547,173459998,.02395192
COLES GROUP ORDINARY,COL,5641217,1338391534,.42149228
COLLINS FOODS LTD ORDINARY,CKF,1433054,117322572,1.22146487
COMMONWEALTH BANK. ORDINARY,CBA,17271661,1688414169,1.02295167
COMPUTERSHARE LTD ORDINARY,CPU,2581067,603729336,.42752055
CONSOLIDATED OPS GP ORDINARY,COG,9263,189354191,.00489189
CONTACT ENERGY LTD ORD FOR. EXEMPT NZX,CEN,17952,250321177,.00717159
COOPER ENERGY LTD ORDINARY,COE,19821341,2631531260,.75322461
CORE LITHIUM ORDINARY,CXO,160499424,1855016794,8.65218172
CORONADO GLOBAL RES CDI 10:1,CRN,7816644,1676453730,.46626065
CORP TRAVEL LIMITED ORDINARY,CTD,4603406,146325746,3.14599865
COSTA GROUP HOLDINGS ORDINARY,CGC,20122061,464546466,4.33154969
CREDIT CORP GROUP ORDINARY,CCP,3535081,68066856,5.19354236
CRESO PHARMA LTD ORDINARY,CPH,1624075,1996847517,.08133195
CROMWELL PROP FPO/UNITS STAPLED,CMW,18571264,2618866699,.70913361
CSL LIMITED ORDINARY,CSL,1575468,482216193,.32671404
CSR LIMITED ORDINARY,CSR,12949401,477915174,2.70956055
CYPRIUM METALS LTD ORDINARY,CYM,15998943,730198300,2.19104084
DACIAN GOLD LTD ORDINARY,DCN,2460,1216800938,.00020217
DALRYMPLE BAY FPO/NOTES STAPLED,DBI,68473,495761667,.01381168
DAMSTRA HOLDINGS ORDINARY,DTC,321468,257696388,.1247468
DATA#3 LIMITED ORDINARY,DTL,184087,154599184,.11907372
DDH DRILL ORDINARY,DDH,1,408219457,.00000024
DE GREY MINING ORDINARY,DEG,41949651,1561166915,2.6870702
DEEP YELLOW LIMITED ORDINARY,DYL,25919369,753364972,3.44047971
DETERRA ORDINARY,DRR,9423634,528540107,1.78295533
DEVELOP GLOBAL LTD ORDINARY,DVP,136129,167775285,.0811377
DEVEX RESOURCES LTD ORDINARY,DEV,324186,370778575,.08743385
DEXUS CONV RET REIT UNITS STAPLED,DXC,145,137756563,.00010526
DEXUS INDUSTRIA REIT FPO/UNITS STAPLED,DXI,733202,317270012,.23109716
DEXUS UNITS STAPLED,DXS,19570255,1075565246,1.81953211
DGL GROUP LIMITED ORDINARY,DGL,1897084,284911205,.66585096
DICKER DATA LIMITED ORDINARY,DDR,972652,180091527,.5400876
DOCTOR CARE ANYWHERE CDI 1:1,DOC,272312,366642246,.07427186
DOMAIN HOLDINGS AUS ORDINARY,DHG,16893721,631657153,2.67450799
DOMINO PIZZA ENTERPR ORDINARY,DMP,4085780,89090162,4.58611805
DOTZ NANO LTD ORDINARY,DTZ,1545,459878964,.00033596
DOWNER EDI LIMITED ORDINARY,DOW,13643946,671573679,2.03163799
DREDNOUGHT RESOURCES ORDINARY,DRE,4584541,3293728220,.13919002
DUBBER CORP LTD ORDINARY,DUB,7575123,307701457,2.46184177
EAGERS AUTOMOTIVE ORDINARY,APE,6842784,255398099,2.67926192
EARLYPAY LTD ORDINARY,EPY,147137,289928690,.05074938
ECLIPX GROUP LTD ORDINARY,ECX,3089822,279775840,1.104392
ECOFIBRE LIMITED ORDINARY,EOF,638691,349214551,.18289358
ECOGRAF LIMITED ORDINARY,EGR,8504420,450333459,1.88847172
ELDERS LIMITED ORDINARY,ELD,1050605,156476574,.6714136
ELECTRO OPTIC SYS. ORDINARY,EOS,6218355,171236006,3.63145296
ELEMENT 25 LTD ORDINARY,E25,301055,190460368,.15806701
ELEVATE URANIUM LTD ORDINARY,EL8,4516229,275495717,1.63931006
ELIXIR ENERGY LTD ORDINARY,EXR,288224,912437310,.03158836
ELMO SOFTWARE ORDINARY,ELO,14883,100084716,.0148704
EMECO HOLDINGS ORDINARY,EHL,3407894,519002615,.65662367
EMERALD RES NL ORDINARY,EMR,3,593800983,.00000051
EML PAYMENTS LTD ORDINARY,EML,14097239,373984129,3.7694752
EMPIRE ENERGY LTD ORDINARY,EEG,546630,773121148,.07070431
EMVISION MEDICAL ORDINARY,EMV,2,77687953,.00000257
ENDEAVOUR ORDINARY,EDV,8773907,1790980017,.48989419
ENERGY TRANSITION ORDINARY,ETM,236,1355744012,.00001741
ENVIRONMENTAL GROUP ORDINARY,EGL,41262,322668953,.01278772
ENVIROSUITE LTD ORDINARY,EVS,4008156,1261161749,.31781459
ESSENTIAL METALS LTD ORDINARY,ESS,57498,267566694,.02148922
ESTIA HEALTH LTD ORDINARY,EHE,468776,258361034,.18144222
EUREKA GROUP LTD ORDINARY,EGH,38287,300376459,.01274634
EUROMANGANESE CDI 1:1,EMN,32539,253044579,.012859
EUROPEAN LITHIUM LTD ORDINARY,EUR,13175776,1449239175,.90915124
EUROPEAN METALS HLDG CDI 1:1,EMH,124729,125997411,.0989933
EVOLUTION MINING LTD ORDINARY,EVN,23908873,1835016319,1.30292427
EVT LIMITED ORDINARY,EVT,510164,161327709,.31622838
EXPERIENCE CO LTD ORDINARY,EXP,1745889,754003418,.23154922
FALCONMETALSLTD ORDINARY,FAL,435251,177000000,.24590452
FAMILY ZONE CYBER ORDINARY,FZO,856538,902207504,.09493803
FAR LTD ORDINARY,FAR,973,98889881,.00098392
FBR LTD ORDINARY,FBR,11870413,3439823314,.34508787
FENIX RESOURCES LTD ORDINARY,FEX,2896108,584161920,.49577145
FINBAR GROUP LIMITED ORDINARY,FRI,1,272123142,.00000037
FINEOS CORP HOLD PLC CDI 1:1,FCL,110664,320405675,.03453871
FIREFINCH LTD ORDINARY,FFX,42866841,1182846577,3.62404067
FISHER & PAYKEL H. ORD FOR. EXEMPT NZX,FPH,3164634,579342505,.54624578
FLEETWOOD LTD ORDINARY,FWD,2957,94284579,.00313625
FLETCHER BUILDING ORD FOR. EXEMPT NZX,FBU,2612679,783112863,.33362739
FLIGHT CENTRE TRAVEL ORDINARY,FLT,19350788,212551683,9.10403895
FORTESCUE METALS GRP ORDINARY,FMG,45079254,3078964918,1.46410418
FRONTIER DIGITAL LTD ORDINARY,FDV,98764,379509321,.02602413
G.U.D. HOLDINGS ORDINARY,GUD,5479959,140894696,3.88940049
G8 EDUCATION LIMITED ORDINARY,GEM,19211852,847390315,2.26717861
GALAN LITHIUM LTD ORDINARY,GLN,3562286,306915405,1.16067357
GALENA MINING ORDINARY,G1A,2424597,619235353,.39154693
GALILEE ENERGY LTD ORDINARY,GLL,133212,338537499,.03934926
GASCOYNE RES LTD ORDINARY,GCY,109537,426066049,.02570892
GDI PROPERTY GRP FPO/UNITS STAPLED,GDI,2561571,531592363,.48186753
GENESIS ENERGY LTD ORD FOR. EXEMPT NZX,GNE,829753,1057354273,.07847445
GENESIS MINERALS ORDINARY,GMD,8280638,413345443,2.00332147
GENETIC SIGNATURES ORDINARY,GSS,153024,143405996,.10670684
GENEX POWER LTD ORDINARY,GNX,57653,1385177140,.00416214
GEOPACIFIC RESOURCES ORDINARY,GPR,4171,521191111,.00080028
GLOBALLITH ORDINARY,GL1,472623,213173256,.22170839
GODOLPHIN RESOURCES ORDINARY,GRL,1,118369447,.00000084
GOLD ROAD RES LTD ORDINARY,GOR,38248828,1076123954,3.55431434
GOOD DRINKS AUS LTD ORDINARY,GDA,15752,128338326,.01227381
GOODMAN GROUP FPO/UNITS STAPLED,GMG,11432920,1880469088,.60798234
GPT GROUP FPO/UNITS STAPLED,GPT,18600387,1915577430,.97100679
GQG PARTNERS CDI1:1 USPROHEXCLQIB,GQG,5160825,2952805434,.17477701
GRAINCORP LIMITED A CLASS ORDINARY,GNC,1998781,223650650,.89370677
GRAND GULF ENERGY ORDINARY,GGE,194694,1546610665,.01258843
GRANGE RESOURCES. ORDINARY,GRR,5511503,1157338698,.47622213
GREENTECHNOLOGY ORDINARY,GT1,31831,190738393,.0166883
GROWTHPOINT PROPERTY FPO/UNITS STAPLED,GOZ,1262848,765958058,.16487169
GWA GROUP LTD ORDINARY,GWA,3688725,265205113,1.39089513
HANSEN TECHNOLOGIES ORDINARY,HSN,1715091,202425025,.84727222
HARVEST TECH GRP LTD ORDINARY,HTG,159,619787108,.00002565
HARVEY NORMAN ORDINARY,HVN,35273511,1246006654,2.83092477
HASTINGS TECH MET ORDINARY,HAS,2173,129178514,.00168217
HAWSONS IRON LTD ORDINARY,HIO,130641,906084046,.0144182
HEALIUS ORDINARY,HLS,13595759,580812791,2.34081604
HEARTLAND GROUP ORD FOR.EXEMPT NZX,HGH,109733,705321388,.01555787
HELIA GROUP LIMITED ORDINARY,HLI,1282353,347446623,.36907914
HELIOS ENERGY LTD ORDINARY,HE8,331164,2604049443,.01271727
HELLOWORLD TRAVL LTD ORDINARY,HLO,105367,155027845,.0679665
HIGHFIELD RES LTD ORDINARY,HFR,600597,387042791,.15517587
HILLGROVE RES LTD ORDINARY,HGO,33361,1174289057,.00284095
HIPAGES GROUP ORDINARY,HPG,516185,131176089,.3935054
HLTHCOHCWELLNSREIT ORDINARY UNITS,HCW,15445,325674513,.00474247
HMC CAPITAL LIMITED ORDINARY,HMC,1940306,300777145,.64509755
HOMECO DAILY NEEDS ORDINARY UNITS,HDN,9702919,2071068115,.4684983
HOT CHILI LTD ORDINARY,HCH,20271,119445206,.01697096
HOTEL PROPERTY FPO/UNITS STAPLED,HPI,119527,194297188,.06151762
HT&E LIMITED ORDINARY,HT1,3976125,309080602,1.28643628
HUB24 LTD ORDINARY,HUB,1482663,80078462,1.85151283
HUMM GROUP LIMITED ORDINARY,HUM,15084481,500393417,3.01452427
IDP EDUCATION LTD ORDINARY,IEL,11258474,278336211,4.0449189
IGO LIMITED ORDINARY,IGO,8937544,757267813,1.18023556
ILUKA RESOURCES ORDINARY,ILU,3682393,424932151,.86658376
IMDEX LIMITED ORDINARY,IMD,774499,498461520,.15537789
IMEXHS LIMITED ORDINARY,IME,1,41315796,.00000242
IMMUTEP LTD ORDINARY,IMM,2946014,879295626,.33504249
IMPEDIMED LIMITED ORDINARY,IPD,3951593,1785664914,.22129533
IMRICOR MED SYS CDI1:1 USPROHEXCLQIB,IMR,124565,151347625,.0823039
IMUGENE LIMITED ORDINARY,IMU,267894370,6421715706,4.17169464
INCANNEX HEALTHCARE ORDINARY,IHL,39760708,1587010357,2.50538428
INCITEC PIVOT ORDINARY,IPL,11513509,1942225029,.59279995
INFOMEDIA LTD ORDINARY,IFM,972347,375787000,.2587495
INGENIA GROUP FPO/UNITS STAPLED,INA,10426365,407583264,2.55809449
INGHAMS GROUP ORDINARY,ING,10021715,371679601,2.69633173
INSIGNIA FINANCIAL ORDINARY,IFL,19218959,658418697,2.91895705
INSURANCE AUSTRALIA ORDINARY,IAG,34702825,2449909051,1.41649442
INTEGRAL DIAGNOSTICS ORDINARY,IDX,7622155,232958551,3.2718932
INTEGRATED RESEARCH ORDINARY,IRI,57396,172958532,.03318483
INVOCARE LIMITED ORDINARY,IVC,1886265,144060733,1.30935402
IODM LIMITED ORDINARY,IOD,712924,589344888,.1209689
IONEER LTD ORDINARY,INR,24929421,2098338267,1.1880554
IONIC RARE EARTHS ORDINARY,IXR,9318559,3942604920,.23635538
