Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
1-PAGE LTD ORDINARY,1PG ,1395078,151442681,0.92119209
3P LEARNING LTD ORDINARY,3PL ,16737,139234170,0.01202076
A.P. EAGERS LIMITED ORDINARY,APE ,32047,191309301,0.01675141
ABACUS PROPERTY GRP. UNITS/ORD STAPLED,ABP ,5137270,577502158,0.88956724
ACCENT GROUP LTD ORDINARY,AX1 ,22988129,542291224,4.2390745
ACN 004410833 LTD ORDINARY,ARI ,44398498,2937293755,1.51154436
ACONEX LIMITED ORDINARY,ACX ,1197796,201349751,0.59488328
ACRUX LIMITED ORDINARY,ACR ,671473,166521711,0.40323451
ADACEL TECHNOLOGIES ORDINARY,ADA ,24606,78767623,0.03123872
ADAIRS LIMITED ORDINARY,ADH ,207240,165874785,0.12493761
ADELAIDE BRIGHTON ORDINARY,ABC ,24844185,650272495,3.82058063
AFTERPAY TOUCH ORDINARY,APT ,7998748,164776619,4.85429793
AGL ENERGY LIMITED. ORDINARY,AGL ,7959803,655825043,1.2137083
AINSWORTH GAME TECH. ORDINARY,AGI ,5886461,331085560,1.77792743
"AIRXPANDERS, INC. CDI 1:3 USPROHIBITED",AXP ,280889,287830224,0.09758843
AJ LUCAS GROUP ORDINARY,AJL ,37543,737030064,0.00509382
ALACER GOLD CORP. CDI 1:1,AQG ,544436,93511116,0.58221527
ALE PROPERTY GROUP STAPLED SECURITIES,LEP ,865393,195769080,0.44204785
ALEXIUM INT GROUP ORDINARY,AJX ,6899,345443598,0.00199714
ALICANTO MIN LTD ORDINARY,AQI ,60980,112220313,0.05433954
ALKANE RESOURCES LTD ORDINARY,ALK ,701135,506096222,0.13853788
ALS LTD ORDINARY,ALQ ,5088441,496925817,1.02398403
ALTIUM LIMITED ORDINARY,ALU ,306612,130215813,0.23546449
ALTONA MINING LTD ORDINARY,AOH ,101835,536975592,0.01896455
ALTURA MINING LTD ORDINARY,AJM ,10588483,1819816474,0.58184345
ALUMINA LIMITED ORDINARY,AWC ,54549644,2879843498,1.89418779
AMA GROUP LIMITED ORDINARY,AMA ,9621877,520306052,1.84927255
AMANI GOLD LTD ORDINARY,ANL ,100000,1566163747,0.00638503
AMAYSIM AUS LTD ORDINARY,AYS ,7080312,210792810,3.35889635
AMCOR LIMITED ORDINARY,AMC ,9278220,1158141276,0.80113024
AMP LIMITED ORDINARY,AMP ,62765813,2918469137,2.15064166
ANEKA TAMBANG CDI  1:5,ATM ,656,1301315,0.05041055
ANOVA METALS LTD ORDINARY,AWV ,67500,625994696,0.01078284
ANSELL LIMITED ORDINARY,ANN ,5843444,143347088,4.07643021
ANSON RESOURCES LTD ORDINARY,ASN ,492527,397925342,0.12377372
ANZ BANKING GRP LTD ORDINARY,ANZ ,25357757,2933526811,0.86441197
APA GROUP STAPLED SECURITIES,APA ,24601132,1114307369,2.20775099
APN OUTDOOR GRP ORDINARY,APO ,14354179,166614509,8.61520349
APPEN LIMITED ORDINARY,APX ,61000,105804907,0.05765328
ARB CORPORATION. ORDINARY,ARB ,1712016,79204214,2.16152136
ARDEA RESOURCES LTD ORDINARY,ARL ,24470,84671441,0.02889995
ARDENT LEISURE GROUP STAPLED SECURITIES,AAD ,42943048,469834433,9.14003849
ARENA REIT. STAPLED,ARF ,145267,268749513,0.05405294
ARISTOCRAT LEISURE ORDINARY,ALL ,6991603,638544150,1.09492867
ARROW MINERALS ORDINARY,AMD ,908172,225408268,0.40290093
ARTEMIS RESOURCES ORDINARY,ARV ,1928434,627983415,0.30708359
ASALEO CARE LIMITED ORDINARY,AHY ,19356578,543122491,3.56394337
ASTRO JAP PROP GROUP STAPLED US PROHIBIT.,AJA ,412,60652466,0.00067928
ASX LIMITED ORDINARY,ASX ,2899490,193595162,1.49770788
ATLAS IRON LIMITED ORDINARY,AGO ,18350293,9279607773,0.19774858
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA ,1440932,1197979033,0.12028024
AURA ENERGY ORDINARY,AEE ,17432776,861651979,2.02318064
AURELIA METALS LTD ORDINARY,AMI ,3237315,855879333,0.37824432
AURIZON HOLDINGS LTD ORDINARY,AZJ ,22694297,2006279997,1.131163
AUSCANN GRP HLGS LTD ORDINARY,AC8 ,192191,138865626,0.1384007
AUSDRILL LIMITED ORDINARY,ASL ,1177151,360827800,0.32623623
AUSGOV TREASURY BOND TB 2.25% 11-22 6M,GSBU22,3000,70000000,0.00428571
AUSGOV TREASURY BOND TB 5.25% 03-19 6M,GSBE19,3950,169494390,0.00233046
AUSMEX MINING GP LTD ORDINARY,AMG ,23000,224056672,0.01026526
AUSNET SERVICES LTD ORDINARY,AST ,72438908,3614346765,2.00420471
AUST FINANCE GRP ORDINARY,AFG ,2373540,214812671,1.10493482
AUSTAL LIMITED ORDINARY,ASB ,1352640,350534553,0.38587922
AUSTRALIAN AGRICULT. ORDINARY,AAC ,52888391,602766747,8.77427152
AUSTRALIAN MINES LTD ORDINARY,AUZ ,4736209,2677803672,0.17686917
AUSTRALIAN PHARM. ORDINARY,API ,19287755,492428532,3.91686382
AUTOMOTIVE HOLDINGS. ORDINARY,AHG ,19860710,331623014,5.98894201
AVANCO RESOURCES LTD ORDINARY,AVB ,33,2456906443,0.00000134
AVENIRA LIMITED ORDINARY,AEV ,39209,915903243,0.00428091
AVENTUS RETAIL FUND UNIT,AVN ,992534,492456267,0.20154764
AVEO GROUP STAPLED SECURITIES,AOG ,11921490,580837672,2.05246501
AVITA MEDICAL LTD ORDINARY,AVH ,50180,1018402660,0.00492732
AVJENNINGS LIMITED ORDINARY,AVJ ,1000,384423851,0.00026013
AWE LIMITED ORDINARY,AWE ,2830979,625253903,0.4527727
BABY BUNTING GRP LTD ORDINARY,BBN ,1468974,125980596,1.16603195
BANK OF QUEENSLAND. ORDINARY,BOQ ,10592166,392589729,2.69802423
BAPCOR LIMITED ORDINARY,BAP ,21429603,279565427,7.66532659
BARRA RESOURCES ORDINARY,BAR ,345768,473747883,0.07298566
BASE RES LIMITED ORDINARY,BSE ,5019095,1127575014,0.44512294
BATHURST RES LTD. ORDINARY,BRL ,250000,1513164577,0.01652167
BCI MINERALS LTD ORDINARY,BCI ,212990,394968910,0.05392576
