Product,Product Code,Reported Short Positions,Total Product in Issue,% of Total Product in Issue Reported as Short Positions
4DMEDICAL LIMITED ORDINARY,4DX,452655,410531163,.11026081
4DS MEMORY LIMITED ORDINARY,4DS,1094409,1763434918,.06206121
5EADVANCED CDI 10:1,5EA,69690,333511100,.02089586
29METALSLIMITED ORDINARY,29M,28869298,702074024,4.11200201
88 ENERGY LTD ORDINARY,88E,6580151,28933811952,.02274208
ABACUS GROUP FPO/UNITS STAPLED,ABG,2336178,893657633,.26141756
ABACUS STORAGE KING FPO/UNITS STAPLED,ASK,810168,1314102962,.06165179
ACCENT GROUP LTD ORDINARY,AX1,25171065,565998979,4.44719265
ACROW LIMITED ORDINARY,ACF,20301,301396067,.00673566
ACTINOGEN MEDICAL ORDINARY,ACW,186,2945001421,.00000632
ADAIRS LIMITED ORDINARY,ADH,2671558,174682776,1.52937689
ADORE BEAUTY ORDINARY,ABY,331195,93957928,.35249287
ADRIATIC METALS CDI 1:1,ADT,19590435,279924969,6.99845929
ADVANCED HEALTH ORDINARY,AHI,20052,247099678,.00811494
AERIS RESOURCES LTD ORDINARY,AIS,13189934,967525540,1.36326468
AGC LTD ORDINARY,AGC,190,256597222,.00007405
AGL ENERGY LIMITED. ORDINARY,AGL,21707724,672747233,3.2267281
AI-MEDIA TECHNOLOGIE ORDINARY,AIM,50000,208814047,.02394475
AIC MINES LTD ORDINARY,A1M,42149,575682640,.00732157
AINSWORTH GAME TECH. ORDINARY,AGI,207775,336793929,.06169203
AIR NEW ZEALAND ORD FOR. EXEMPT NZX,AIZ,3403126,3368464315,.10102901
AIRTASKER LIMITED ORDINARY,ART,14516,453260344,.00320257
ALCOA CORPORATION CDI 1:1 FOR. EXEMPT,AAI,365996,57252132,.63927052
ALKANE RESOURCES LTD ORDINARY,ALK,7548340,604579770,1.24852672
ALLIANCE AVIATION ORDINARY,AQZ,3027,160751712,.00188303
ALLIGATOR ENERGY ORDINARY,AGE,26361310,3873599345,.68053786
ALPHA HPA LTD ORDINARY,A4N,24661517,1134580693,2.17362389
ALS LTD ORDINARY,ALQ,7845447,484572851,1.61904386
ALTECH BATT LTD ORDINARY,ATC,440576,1883890588,.0233865
ALTERITY THERAP LTD ORDINARY,ATH,1628842,5320336118,.0306154
ALVOMIN ORDINARY,ALV,9647,117158886,.00823412
AMA GROUP LIMITED ORDINARY,AMA,26719103,4782595517,.55867369
AMAERO INTERNATIONAL ORDINARY,3DA,138781,599596067,.02314575
AMCOR PLC CDI1:1FOREXEMPT NYSE,AMC,7228249,608636076,1.18761429
AMERICAN RARE EARTHS ORDINARY,ARR,17530,494423299,.00354554
AMERICANWESTMETALS ORDINARY,AW1,690851,518186969,.1333208
AMOTIV ORDINARY,AOV,2364344,140894696,1.67809298
AMP LIMITED ORDINARY,AMP,40268266,2551924184,1.57795699
AMPOL LIMITED ORDINARY,ALD,8102085,238302099,3.39992179
ANSELL LIMITED ORDINARY,ANN,2539605,145943984,1.74012311
ANSON RESOURCES LTD ORDINARY,ASN,7717801,1354128206,.56994611
ANTEOTECH LTD ORDINARY,ADO,420,2489770015,.00001687
ANTERIS TECHNOLOGIES ORDINARY,AVR,837,21139816,.00395935
ANTIPA MINERALS LTD ORDINARY,AZY,2500000,4768699428,.0524252
ANZ GROUP HOLDINGS ORDINARY,ANZ,15748504,2983072730,.52792893
APA GROUP UNITS STAPLED,APA,38382352,1294951714,2.9639987
APM HUMAN SERVICES ORDINARY,APM,292689,917181946,.03191177
APPEN LIMITED ORDINARY,APX,6136193,224289389,2.73583741
ARAFURA RARE EARTHS ORDINARY,ARU,93173704,2464328691,3.78089596
ARB CORPORATION. ORDINARY,ARB,2978809,82332195,3.61803666
ARCADIUM LITHIUM PLC CDI1:1FOREXEMPT NYSE,LTM,8668187,349546393,2.47983878
ARENA REIT. FPO/UNITS STAPLED,ARF,2535149,395923210,.64031331
ARGO INVESTMENTS ORDINARY,ARG,12442,764097326,.00162833
ARGOSY MINERALS LTD ORDINARY,AGY,8081207,1455920934,.55505809
ARISTOCRAT LEISURE ORDINARY,ALL,2410713,629576199,.38291044
ARIZONA LITHIUM LTD ORDINARY,AZL,2798263,4473814528,.06254759
ARN MEDIA LIMITED ORDINARY,A1N,3232664,313050373,1.03263381
AROA BIOSURGERY ORDINARY,ARX,602216,344900256,.17460584
ARTICORE GROUP LTD ORDINARY,ATG,508566,286865671,.17728367
ASKARIMETALSLIMITED ORDINARY,AS2,1510,98070146,.00153971
ASTON MINERALS LTD ORDINARY,ASO,507128,1295064269,.03915852
ASX LIMITED ORDINARY,ASX,3999562,193887876,2.06282212
ATLAS ARTERIA FPOSTUSPROHEXCLQUP,ALX,17918662,1450833707,1.23505967
ATOMOS ORDINARY,AMS,1889499,1214959808,.15551947
AU CLINICAL LABS ORDINARY,ACL,1803824,201834015,.89371655
AUB GROUP LTD ORDINARY,AUB,3806069,116587434,3.26456194
AUCKLAND INTERNATION ORD FOR.EXEMPT NZX,AIA,5997442,1652895611,.36284457
AUDINATEGROUPLTD ORDINARY,AD8,3623364,83342014,4.34758392
AURA ENERGY ORDINARY,AEE,6440031,826462427,.77922853
AURELIA METALS LTD ORDINARY,AMI,3207812,1691564582,.1896358
AURIZON HOLDINGS LTD ORDINARY,AZJ,23232938,1840703982,1.26217677
AUSGOLD LIMITED ORDINARY,AUC,14686,356281468,.00412202
AUSGOV TREASURY BOND TB 0.25% 11-25 6M,GSBU25,199440,392000000,.05087755
AUSGOV TREASURY BOND TB 0.50% 09-26 6M,GSBQ26,96270,394000000,.02443401
AUSGOV TREASURY BOND TB 1.00% 11-31 6M,GSBU31,52570,418000000,.01257656
AUSGOV TREASURY BOND TB 1.00% 12-30 6M,GSBW30,9860,395000000,.0024962
AUSGOV TREASURY BOND TB 1.50% 06-31 6M,GSBK31,5650,394000000,.00143401
AUSGOV TREASURY BOND TB 1.75% 06-51 6M,GSBK51,25990,199000000,.0130603
AUSGOV TREASURY BOND TB 2.50% 05-30 6M,GSBI30,26190,379000000,.00691029
AUSGOV TREASURY BOND TB 2.75% 05-41 6M,GSBI41,43040,146000000,.02947945
AUSGOV TREASURY BOND TB 3.00% 03-47 6M,GSBE47,60710,142000000,.04275352
AUSGOV TREASURY BOND TB 3.25% 06-39 6M,GSBK39,69120,103000000,.0671068
AUSGOV TREASURY BOND TB 3.75% 05-34 6M,GSBI34,52230,235000000,.02222553
AUSSIE BROADBAND ORDINARY,ABB,5908125,295721047,1.99787099
AUSSTRATMATERIALS ORDINARY,ASM,1927405,181319636,1.06298746
AUST FINANCE GRP ORDINARY,AFG,1937892,270769045,.71569924
AUST VANADIUM LTD ORDINARY,AVL,1739907,8632524744,.02015525
AUSTAL LIMITED ORDINARY,ASB,1865309,362489162,.51458338
AUSTIN ENGINEERING ORDINARY,ANG,18922,619386500,.00305496
AUSTRALIAN AGRICULT. ORDINARY,AAC,993443,602766747,.16481384
AUSTRALIAN ETHICAL ORDINARY,AEF,1323991,112782052,1.17393768
AUSTRALIAN MINES LTD ORDINARY,AUZ,201011,1398512124,.0143732
AUSTRARE ORDINARY,AR3,115632,157963745,.07320161
AUSWIDE BANK LTD ORDINARY,ABA,32901,51555706,.06381641
AUTOSPORTS GRP LTD. ORDINARY,ASG,46410,201000000,.02308955
AVITA MEDICAL CDI 5:1,AVH,158538,70422040,.22512554
BABY BUNTING GRP LTD ORDINARY,BBN,2306223,134906489,1.70949746
BANK OF QUEENSLAND. ORDINARY,BOQ,34274006,661469455,5.18149489
BANNERMAN ENERGY LTD ORDINARY,BMN,3590287,178613558,2.01008649
BAPCOR LIMITED ORDINARY,BAP,11640226,339412500,3.42952189
BCI MINERALS LTD ORDINARY,BCI,54473,2884590098,.00188841
BEACH ENERGY LIMITED ORDINARY,BPT,37157930,2281333656,1.62878104
BEACON LIGHTING GRP ORDINARY,BLX,1453372,227736338,.63818186
BEACON MINERALS ORDINARY,BCN,5500000,3756768171,.14640243
BEGA CHEESE LTD ORDINARY,BGA,1547280,304775519,.50767857
BELL FINANCIAL GROUP ORDINARY,BFG,271,320743948,.00008449
BELLEVUE GOLD LTD ORDINARY,BGL,82502150,1279998987,6.44548557
BENDIGO AND ADELAIDE ORDINARY,BEN,13354918,567966974,2.35135468
BERKELEY ENERGIA LTD ORDINARY,BKY,700000,445796715,.15702224
BETA GLOBAL ENERGY ETF UNITS,FUEL,338,25530729,.00132389
BETAAUSBANKSNRFRBETF ETF UNITS,QPON,171,57371348,.00029806
BETASHARES ASX RES ETF UNITS,QRE,7980,32002888,.02493525
BETMAKERS TECH GROUP ORDINARY,BET,33981070,965114394,3.52093702
BHP GROUP LIMITED ORDINARY,BHP,23648072,5073901188,.46607277
BIGTINCAN HLDGS LTD ORDINARY,BTH,3134404,821675934,.38146474
BLACK CAT SYNDICATE ORDINARY,BC8,374516,443569677,.08443228
BLACKSTONE LTD ORDINARY,BSX,1261317,527936917,.23891434
BLOCK CDI 1:1 NYSE,SQ2,755388,45722191,1.65212555
BLUESCOPE STEEL LTD ORDINARY,BSL,11882643,439124849,2.70598283
BOAB METALS LTD ORDINARY,BML,1,233395106,.00000043
BOSS ENERGY LTD ORDINARY,BOE,52782672,409688058,12.88362474
BOTANIX PHARMA LTD ORDINARY,BOT,554970,1814037788,.03059308
BOWEN COAL LIMITED ORDINARY,BCB,6382401,2930489703,.21779299
BRAINCHIP LTD ORDINARY,BRN,49841601,1962467976,2.53974086
BRAMBLES LIMITED ORDINARY,BXB,10797083,1392747809,.77523604
BRAVURA SOLUTION LTD ORDINARY,BVS,4127144,448354002,.92051013
BRAZILIAN RARE EARTH ORDINARY,BRE,132005,93401881,.14133013
BREVILLE GROUP LTD ORDINARY,BRG,5515843,143937823,3.83210117
BRICKWORKS LIMITED ORDINARY,BKW,1383993,152550751,.90723447
BUBS AUST LTD ORDINARY,BUB,2325615,893130038,.26038929
BURGUNDY D MINES LTD ORDINARY,BDM,8174,1421332274,.00057509
BWP TRUST ORDINARY UNITS,BWP,4612530,713511241,.64645513
CADOUX LIMITED ORDINARY,CCM,54732,370917589,.01475584
CALIX LIMITED ORDINARY,CXL,5998783,182154751,3.29323444
CAPRICORN METALS ORDINARY,CMM,5384512,377528031,1.42625489
CAPSTONECORP CDI1:1FOREXEMPT TSX,CSC,955348,122095158,.78246182
CAR GROUP LIMITED ORDINARY,CAR,2635112,377499166,.69804446
CARAVEL MINERALS LTD ORDINARY,CVV,16591,524279799,.00316453
CARDNO LIMITED ORDINARY,CDD,3,39060663,.00000768
CARNABY RESOURCE LTD ORDINARY,CNB,102500,171937246,.05961477
CARNARVON ENERGY LTD ORDINARY,CVN,478715,1789086882,.0267575
CASH CONVERTERS ORDINARY,CCV,18961,627545015,.00302146
CASPIN RESOURCES ORDINARY,CPN,49481,118687703,.04169008
CASTILE RESOURCES ORDINARY,CST,32515,241902427,.01344137
CATALYST METALS ORDINARY,CYL,63443,225782544,.02809916
CEDAR WOODS PROP. ORDINARY,CWP,442,82510622,.00053569
CENTAURUS METALS LTD ORDINARY,CTM,538725,496701213,.10846058
CENTURIA CAPITAL FPO/UNITS STAPLED,CNI,6991571,830091925,.84226467
